,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83
72,-4286,6267,-13168,-25863,-17553,-24839,-49416,-70208,-94315,-95135,-90031,-90042,-110724,-108662,-118001,-115564,-131543,-156927,-181168,-208214,-225481,-256685,-271851,-289937,-324376,-340990,-366888,-374228,-383141,-400899,-436452,-459337,-482823,-522759,-547445,-572731,-598616,-618955,-644940,-687023,-715309,-740596,-778941,-809026,-853474,-880812,-895787,-928273,-948722,-983851,-1009073,-1049134,-1100292,-1120825,-1173790,-1219921,-1244177,-1286399,-1325485,-1365171,-1405456,-1447546,-1489032,-1531118,-1573804,-1617089,-1663938,-1708423,-1753509,-1803297,-1849583,-1896468,-1943954,-1992040,-2053452,-2110509,-2174535,-2227683,-2265450,-2332572,-2385539,-2438424,-2482838
73,-12297,-17182,-28643,-36602,-59655,-52049,-60302,-56753,-69084,-91048,-100361,-123729,-118287,-130087,-139998,-153284,-161075,-160910,-189316,-215782,-232068,-259245,-276731,-294817,-304232,-323517,-353319,-373804,-399966,-429975,-464649,-494250,-517735,-532961,-557646,-582807,-596589,-622236,-637738,-665512,-708154,-737040,-777854,-797667,-828352,-854234,-870203,-905951,-939036,-979898,-1023124,-1054910,-1079560,-1115645,-1159206,-1184044,-1236288,-1274773,-1322150,-1368164,-1398767,-1442665,-1500269,-1529338,-1572023,-1629821,-1684692,-1744670,-1789756,-1828420,-1874705,-1921591,-1969077,-2017162,-2052238,-2095483,-2128431,-2178917,-2230550,-2282235,-2334521,-2401187,-2454672
74,-6863,-10324,-31793,-50209,-56895,-63851,-78195,-71284,-87342,-97027,-107313,-122832,-124853,-151821,-158135,-173942,-179631,-199019,-227233,-252825,-269111,-294583,-303760,-321846,-349305,-368591,-380096,-395996,-417082,-440254,-456656,-474516,-513761,-537847,-562532,-591137,-602503,-628989,-645600,-683080,-711366,-738865,-768350,-794633,-825318,-856604,-900243,-932729,-965814,-997333,-1036557,-1078661,-1110863,-1146949,-1198524,-1235810,-1273695,-1318900,-1370712,-1410397,-1450683,-1501821,-1534591,-1576676,-1634032,-1677317,-1721203,-1765689,-1820353,-1854919,-1890637,-1937523,-1992918,-2037313,-2085999,-2140502,-2190387,-2240873,-2284166,-2332052,-2381890,-2434776,-2483513
75,-16950,-28989,-17685,-14375,-21061,-28262,-36148,-60411,-61561,-60413,-70699,-96814,-108300,-120386,-133071,-156982,-170868,-168395,-196886,-207992,-215500,-228099,-229895,-243444,-251486,-261591,-296276,-316762,-336999,-358685,-366061,-388947,-429101,-458279,-472706,-488286,-500596,-512004,-539090,-557609,-597982,-626868,-660811,-678808,-711815,-734034,-754373,-799883,-832969,-875579,-909865,-944751,-973914,-1015953,-1052639,-1089925,-1116771,-1153496,-1192582,-1217786,-1275083,-1319161,-1373497,-1415582,-1463790,-1511861,-1566452,-1626491,-1671577,-1716961,-1763247,-1812460,-1871251,-1919336,-1981911,-2031197,-2072409,-2122895,-2173042,-2230412,-2271245,-2338881,-2397679
76,-4286,-9171,-9179,-20016,-26702,-37816,-40978,-35125,-44211,-53897,-77713,-88599,-98032,-110118,-137274,-167140,-181025,-196897,-228846,-247909,-272112,-278674,-296159,-327620,-341874,-345879,-379524,-413241,-430011,-462629,-471589,-491288,-509889,-536096,-551032,-576318,-602204,-627943,-655029,-696173,-724458,-743575,-764904,-794990,-842690,-873975,-905861,-951991,-997070,-1030522,-1049631,-1074130,-1106608,-1142694,-1179128,-1211830,-1259790,-1298275,-1337361,-1366641,-1398732,-1424391,-1480877,-1524281,-1573805,-1621535,-1661886,-1717173,-1748172,-1793858,-1840143,-1890679,-1938165,-1985315,-2034001,-2083287,-2148017,-2198503,-2249589,-2286806,-2343651,-2396537,-2442609
77,-4286,-2732,-8218,-29784,-20031,-13514,-29806,-52522,-60606,-60826,-84886,-89514,-103014,-115100,-120667,-144377,-153983,-161927,-177013,-180002,-196288,-213174,-230659,-248745,-254849,-282889,-302774,-323260,-350478,-367236,-389521,-407547,-439663,-476087,-511451,-520688,-552033,-594854,-614486,-637172,-665458,-708555,-738041,-766957,-781815,-797952,-846315,-892731,-926578,-965887,-998164,-1029117,-1064603,-1094890,-1131576,-1170138,-1197163,-1235649,-1282385,-1327416,-1367701,-1414149,-1455635,-1489451,-1543493,-1586779,-1630665,-1666827,-1711913,-1767851,-1806351,-1849466,-1896952,-1954387,-1995065,-2044351,-2094237,-2155579,-2208240,-2256544,-2308830,-2368147,-2421633
78,9342,2967,-2096,-8182,-6777,-23495,-41883,-34774,-43859,-68421,-78707,-83082,-88079,-113666,-126352,-139638,-150535,-165020,-166712,-182398,-214781,-244276,-266822,-282910,-295674,-309721,-340585,-361070,-379000,-400686,-436758,-468854,-486250,-496428,-521767,-531720,-572779,-587868,-624747,-658854,-684282,-719564,-749050,-779136,-809821,-841107,-883532,-916018,-949103,-982558,-1009471,-1039297,-1062588,-1091602,-1128287,-1157324,-1178332,-1212156,-1266072,-1302879,-1339738,-1385810,-1434302,-1476388,-1519074,-1560007,-1603585,-1664709,-1709795,-1761858,-1809976,-1853121,-1890448,-1938533,-1990328,-2041812,-2101661,-2162342,-2203702,-2255388,-2294285,-2355265,-2409591
79,-6142,-2749,-8234,-5931,-12616,-18138,-27550,-30987,-28441,-38126,-48412,-58751,-70236,-82322,-93116,-106402,-104054,-118540,-116745,-123545,-139831,-156717,-183065,-188708,-205408,-224693,-233750,-239758,-256251,-278014,-315282,-351423,-387682,-398145,-413886,-424410,-459093,-485121,-518990,-556843,-572991,-593283,-622769,-652855,-683541,-725419,-772416,-804110,-837196,-860233,-909098,-957339,-998443,-1034528,-1055172,-1092458,-1129444,-1167930,-1207015,-1261992,-1302277,-1358315,-1416498,-1458583,-1491096,-1534382,-1578267,-1622753,-1667839,-1719120,-1756604,-1803490,-1845490,-1881968,-1937743,-1981363,-2047838,-2101629,-2148439,-2203832,-2256117,-2300013,-2337509
80,-4286,-9171,-6614,-2116,3888,1034,4707,-3779,-10174,-13840,-17269,-30146,-41631,-70502,-89552,-105650,-107962,-132337,-136584,-152269,-168555,-173503,-181313,-199399,-210898,-220695,-232082,-252568,-283511,-311275,-333560,-347731,-372321,-397076,-421762,-433980,-459865,-486351,-504034,-531720,-554234,-579665,-609151,-631006,-660156,-687525,-719411,-751896,-784982,-824265,-857024,-875620,-911106,-962564,-999781,-1027333,-1065218,-1096239,-1148396,-1198484,-1251141,-1292027,-1333512,-1386403,-1429088,-1472374,-1505711,-1559644,-1621834,-1651333,-1697619,-1733612,-1765506,-1821281,-1869967,-1915794,-1965680,-2018092,-2054101,-2114847,-2172324,-2225209,-2278695
81,-4286,-9171,-3431,-1701,-12205,-4564,-12450,-20936,-21959,-31645,-41931,-38934,-50420,-56804,-69490,-77164,-91050,-107145,-113499,-129185,-161457,-180384,-214193,-232279,-250965,-256384,-275552,-304099,-313111,-323481,-349422,-381601,-405087,-423573,-435777,-461063,-493632,-520118,-547204,-574889,-615763,-649932,-663059,-699250,-738913,-758551,-790437,-822923,-843936,-884065,-932811,-954052,-992418,-1013242,-1059328,-1084849,-1115579,-1142775,-1181861,-1221547,-1262220,-1303106,-1337041,-1364205,-1404571,-1442546,-1494227,-1529667,-1584498,-1630184,-1676374,-1723260,-1767229,-1823855,-1879735,-1934220,-1984106,-2018108,-2075279,-2117629,-2171101,-2217633,-2262481
82,-4286,1324,-12726,-2181,7103,-183,-1190,-2305,-17557,-25333,-35619,-59411,-70897,-92396,-108464,-116759,-127944,-142429,-157515,-163005,-165412,-180550,-198035,-216121,-233569,-243791,-265941,-300039,-321125,-337037,-344081,-366966,-394960,-419046,-439966,-463107,-500816,-527301,-554387,-572220,-600505,-613774,-628748,-675021,-699083,-739269,-757499,-789984,-839565,-873251,-907536,-938882,-971329,-1009720,-1034962,-1074629,-1112514,-1154644,-1185546,-1209939,-1242023,-1282909,-1322869,-1364955,-1420273,-1463559,-1507445,-1557812,-1602898,-1648584,-1709997,-1756883,-1804369,-1844945,-1904020,-1953122,-1987991,-2022232,-2073318,-2115571,-2167856,-2232924,-2270630
83,-12040,-32126,-28487,-34573,-55590,-49638,-57524,-78795,-87880,-97566,-106651,-109127,-120613,-145463,-147309,-160595,-163699,-178185,-193270,-224631,-240917,-255537,-260871,-278957,-301827,-321113,-339230,-366943,-383073,-404759,-427045,-444268,-467754,-496941,-529758,-555293,-592490,-618976,-662009,-689874,-718159,-731248,-767546,-797632,-831159,-848715,-880601,-924037,-957179,-993269,-1010951,-1047807,-1097392,-1143788,-1189095,-1215023,-1244867,-1283352,-1315229,-1354915,-1394254,-1439936,-1481422,-1523507,-1566193,-1609479,-1644880,-1679148,-1728562,-1789726,-1847794,-1885699,-1933185,-1964335,-2011300,-2060586,-2127270,-2173445,-2233048,-2276073,-2325864,-2373626,-2440072
